label	text_a
1	很详细，学到了
1	讲的很细致，不会让初学的听不懂
1	很通俗易懂，作为一个文科背景的学生，我可以学得会；课程也很有意义
1	课程组织、授课方式、师资力量都是一流的
1	很好，希望能够更加详细些
1	课程进度可以再加快一些
1	可以清晰认识和学习
1	你好我喜欢这个课
1	感觉很有意思
1	由浅及深，即使非计算机专业学生亦受益匪浅。
1	老师讲的很好!
1	老师讲的很好，资料也很齐全，还建立了可以随时沟通的微信群。
1	课程内容的组织方式很棒！
1	让我学到很多东西
1	很喜欢老师讲课
1	基础知识涉及的很全面，条理清晰，循序渐进，是一门非常不错的课程，值得回味!
1	讲的很仔细，确实有帮助
1	上课方式和教学内容都特别好，让我学习到了很多
1	由浅入深的课程设计，课后习题也很有意思
1	翁恺老师很有魅力
1	翁老师太棒了！
1	很棒课程很好
1	授课方式新颖，讲的也很容易接受
1	各方面都还好
1	很细致，很好
1	终于坚持了，继续其他的课程。
1	很棒！收获了很多与程序设计有关的知识！
1	老师风格很不错
1	好课，强烈推荐
1	讲得挺好！值得学习！
1	讲解很不错，期待有更多的实例
1	讲得很详细，通俗易懂
1	让我很好学习了知识
1	课程组织很有条理，非常适合初学者！
1	优秀，好啊哈
1	讲的很好耶~
1	理解了的不同之处，相信我会努力学好的
1	嵩老师讲课生动有趣，简单易懂，我这样的电脑小白也能听懂。坚持就好
1	课程的基础知识翔实，编程实例实用，非常感谢主讲老师。
1	挺不错的，比较系统地讲解前面一些基础知识
1	让我认识到了语言的迷人之处
1	挺好的，老师讲的特别精细
1	非常棒，很好的一门课
1	相见恨晚，只争分秘
1	很好，学习很有收获
1	属实不错，配合教材服用更佳
1	老师讲得不错！案例也很多，很有挑战性
1	课程总体感觉质量很棒，老师讲的很用心，很细致，需要配合大量的线下练习效果更好。
1	内容编排合理，零基础很适用。
1	很好，很棒啊
1	课程非常不错，循序渐进，娓娓道来。
1	通过的学习，我对使用有了新的理解，同时也对其产生了浓厚的兴趣
1	感谢老师，学到了很多
1	这次的课程，通过观看老师的教学视频知道大数据技术原理与应用了解了原理，拓宽了我的技术层面。
1	很好！内容丰富，非常受益！
1	真心不错好好跟着学
1	内容详实，讲解到位
1	很好，介绍的很详细
1	对与一个初学者来说，挺不错的教学
1	学习了很多，非常好！
1	很棒，很适合入门
1	很适用,练习题帮助理解所学的知识
1	很好哦，讲的通俗易懂，而且老师的语速也正合适，很赞！
1	棒极啦～小白也听得懂，老师讲的很不错哈！
1	课程安排合理，老师讲的很清楚，小白专场真的很照顾人，讲义里的代码整合很方便复习
1	非超好的网课平台相信可以改变很多人的一生
1	非常方便，老师很专业。
1	棒棒哒，不错
1	讲解会关注细节，踩坑。教学有引导性，有助于思考问题。老师风趣幽默。很喜欢这个课，也很喜欢这位老师！
1	挺好，老师讲得特别好
1	很喜欢翁老师的授课方式，讲的清晰明了！
1	非常好，老师讲的简单易懂。
1	很生动又能动手
1	条理清晰，深入渐出。非常实用。
1	能在课后自己对不懂的点进行学习，也可利用课程进行复习，还是不错的
1	很好！非常好
1	课程很好，可以让同学在课下学习！
1	很喜欢这门课，编程只有边听变练才有效果
1	讲的很容易懂，很生动
1	简单易懂，讲解清晰，建议多加例子供练习
1	我这个初学者的疑问都很好地给解答了，感谢老师
1	真的很棒的课程
1	挺不错的加油学习
1	讲的很细致，全面
1	讲的很详细，思路清晰
1	真的感谢老师，讲的真的很精细了，吹爆
1	一定要评上精品课程！
1	总体来说很不错
1	不错再多来点讨论题
1	让我学习到了计算机的各种操作方法。
1	很不错，老师很尽责
1	嵩天老师，讲的真好！
1	老师讲课很不错，讲基础语法添加了很多应用场景和有趣的例子。
1	和课上老师讲的一样好
1	太好了，受益匪浅。
1	很棒的课程。学到了很多
1	新手，小白，业余学习，感觉挺好。
1	非常好，讲解的很细致，希望对未来的工作和学习有所帮助
1	很适合零基础学生学习
1	真好的老师，浙江大学牛逼
1	课程条理清晰。老师尽职尽责。感谢
1	老师讲解细心，课程内容丰富。
1	讲的很好，学到了
1	翁老师讲得很通俗易懂，简明而又生动，作为初学者来说我觉得很容易理解
1	老师讲解的简单、风趣，通俗、易懂。很不错的课程
1	在听了这么多课，这门数据结构讲的是最好的，老师教的真是很清楚，比其他老师强多了
1	讲解细致，容易懂，非常好
1	非常好却似非常
1	希望难度跨越不要太大，一点点的提高
1	很好，详细，喜欢
1	很好的课程，老师讲解详细，课程充实。
1	本门课程是非常棒的入门课程，它详细地讲解了的基础内容，为我以后更深入的学习打下了很好的基础
1	这本课给我带来了很多的知识
1	内容非常好！
1	很意外能找到这么棒的课
1	老师讲的真心不错！
1	不错，希望嵩老师团队可以推出高阶课程
1	很好，老师很有趣，讲的很有意思。
1	非常好！我学到很多知识
1	很好，由浅入深。但还是要直接练习。期待正式开课
1	明了透彻，强烈推荐！
1	翁恺老师很棒
1	这种学习方式很好，希望这上面的课程越来越完善
1	很好，学到了很多以前不知道的细节
1	翁教授，我的男神！
1	预习复习都挺好的
1	王老师讲课通俗易懂。学习也是一种快乐。
1	老师是真的循循善诱，非常优秀
1	学习到的特别多
1	课程非常好，即使没上过大学的人，也能通过这所没有边界的学校学习
1	北大的课确实不一样，废话少干货多，配合自带的多倍速度播放，简直完美。很快就能入门。
1	可以学到很多关于人工智能的知识
1	老师讲的非常好，人生转变由此开始！
1	通俗易懂，挺好的
1	!老师讲的很详细
1	说的很不错的
1	充分交流讨论，发挥学习积极性
1	比我想象中的内容更多更丰富了
1	感谢老师精彩细致的讲解！我一定要扎实的学习好编程！
1	语言简练，例子具有代表性，学习效率快。
1	强烈支持国家将各个高校的优质教学视频推出，构建学习型社会。只要你坚持，只要你努力，就一定会有收获
1	老师讲的很清楚明了
1	老师授课清晰！作为学习编程的新手，比较适合这种入门级的课程。
1	这门课让我对计算机语言有了更深层次的理解,让我对计算机语言有了更浓郁的兴趣
1	非常有用，在课堂上没搞清楚的知识点在这里可以的到更好的补充。
1	老师讲的棒棒哒
1	老师讲的很清晰，也很有趣
1	值得大家去学的优秀课程
1	还不错呀，这门课，讲了些关于人工智能可以用在哪些地方，也讲了些关于人工智能的发展什么的，怪有趣的。
1	挺好的，比较容易听懂。
1	挺不错的，可以收获很多，拓宽知识面。
1	挺全面的，老师讲的非常细致
1	老师讲的很认真，最好有一些网上的练习题可以做
1	课程演讲由浅入深，由表及里，生动形象。
1	从内容、授课方式都非常好！
1	非常棒，感谢能有这个机会学习
1	最好的语言课程。
1	课程很不错学到了很多知识
1	整体框架清晰，内容丰富，上机操作实用性比较好
1	好真的好觉得很有帮助
1	很好，很适合
1	老师的课讲的很好，系统性思维，创意性思维都得到了提升！
1	有理论有实践学起来不枯燥，趣味十足
1	学习到很多跟计算机相关的知识，地址，子网等专业知识。收获满满。
1	学到很多，感谢！
1	细节好课，谢谢老师
1	讲的很全面，适合小白
1	了解了同一个内容可以有不同的解释方式，拓宽了思维。
1	能体会到优秀大学的社会责任感。能感受到平常人也能学习很好的知识。很好的感觉。
1	非常好!我感觉很清晰!简单易懂
1	课程内容安排对新手非常友好！课程团队非常专业，授课教师教授引人入胜。
1	老师讲课很清晰啊
1	目前为止已经基本理解了的思想，以及明白了为什么叫矩阵实验室。
1	课程制作非常用心
1	我觉得我收获很多，学到了语音的很多技巧
1	老师原理讲得很清楚
1	真的非常好，受益匪浅
1	这份课程用了很短的时间却超越了我目前学校专业课的学习进度
1	老师教的很棒，后悔这么迟才看。
1	老师很棒，讲的通俗易懂
1	好课一门，可以学
1	设计思维让我学会最重要的就是以人为本
1	我快要追上了,加油!
1	挺好的，挺通俗易懂的
1	老师讲授的东西易懂。
1	太棒了，讲的很细致
1	课程讲的通俗易懂
1	真的很棒，老师的讲解以及的制作非常贴合实际容易让人理解希望越做越好
1	老师讲的通俗易懂感谢老师
1	很有收获，谢谢老师
1	很喜欢这门课程。来自一个和计算机专业无关的学生~
1	很棒，课程很好
1	适合有一点深度学习理论的同学
1	无与伦比的。
1	好非常好非常非常好
1	这个老师是我见过讲语言讲的最好的了
1	嵩老师讲解的很详细，超级有水平
1	很适合基础自学
1	很喜欢马钊老师讲的课
1	课程内容丰富，讲授简洁明了，条理清晰
1	老师讲的不错。
1	谢谢翁凯老师的细心教学
1	非常非常非常非常好！
1	真的很喜欢翁恺老师，不只是讲怎么用，更多是从程序的角度给我们讲授！
1	很好老师讲的
1	老师讲课深入浅出，非常棒！
1	老师讲的不错，希望我能熟练入门。
1	讲的很有趣，喜欢听
1	老师授课浅显易懂
1	简洁丰富，很充足。例子典型
1	老师讲的非常的细致入微，让一个小白初学者可以从他的网课教学中学会如何自己动手去独立完成编程
1	学到很多实用技巧
1	翁恺老师真的很棒
1	计算思维让我思考问题更充分了
1	课程很好，我也刚好需要
1	太棒了，喜欢老师的风格
1	老师讲解的特别清晰，期待后续课程
1	很详细，特别适合初学者！
1	感觉非常棒，特别喜欢
1	很好，很好理解
1	讲解的很清晰
1	思路清晰严谨，超出预期！
1	老师很棒，感谢老师的精彩讲解！
1	入门的编程者必看的视频，太棒了！
1	循序渐进，耐心，入门很舒服
1	坚持，每周学习小时，当然最好是每天都能至少学习小时，嵩老师的课程非非常常的棒
1	还不错的老师
1	内容丰富，充实，老师讲的透彻。
1	清晰明了，受益匪浅
1	很详细。适合零基础入门。
1	非常好老师很亲切
1	老师讲的特别通俗易懂
1	课程很有启发，老师教得很好
1	学到了基础知识
1	课程非常好，很仔细的学
1	通俗老师和蔼长得帅
1	课程内容丰富,课堂组织良好
1	关键是学会该门课的精髓及思想
1	结合案例讲解的方式非常有用~条理分明~层次清晰~感谢~精品~
1	讲解细致，详略得当，进度合适。
1	内容讲解思路清晰，实例选择具有实践性
1	老师讲的仔细，学起来还可以。
1	感谢翁老师,希望哪日有幸技术能力可以触摸到您的范畴,请您吃饭
1	非常好学到了好多
1	非常好的课程，值得学习。
1	这是一个小白教程，老师的课程设计和组织教很不错，学习使我受益
1	学习了很多东西，好多书上都没有，记记笔记，学到了好多好多好多好多
1	没想到用了这么多年的还有这么多奥秘，惊喜不断，喜欢课程。
1	很好很好嘿嘿
1	感谢老师带来的知识。
1	老师讲的很好很不错
1	内容组织很好，授课方式很得当。
1	教学视频分类很细致
1	感谢嵩天老师及其团队，课程流畅丝滑
1	很好，知识讲解详细，也全面
1	特别好而且实用的一门课
1	不错，计算机网络的内容讲得很清晰，老师讲的很细
1	非常完美，收益颇多
1	非常清晰明了，适合入门新手
1	循序渐进容易理解还有测验考试可以巩固知识
1	继续向前无所不怕
1	嵩天老师讲的非常细致入微
1	特别感谢提供优质课程
1	课程内容很丰富，讲解很细致
1	内容通俗易懂，讲课老师很用心
1	内容深入浅出，解析完全，实列丰富
1	非常好！期待更佳！
1	生动有趣，分析清楚
1	学习很方便课讲的很好
1	老师讲的很到位，偏重实际，复杂内容简单化，跟着老师的节奏比较容易上手
1	老师的课对于我来说很实用
1	非常符合预期！
1	通俗易懂，及时复习，适合入门
1	推荐推荐推荐
1	很实用，老师讲得不错！
1	语言生动形象，课程很适合入门
1	内容深入浅出，很容易理解，点个赞
1	老师为我打开了一扇新世界的大门，希望我可以真正掌握技术
1	很好很实用的一门课
1	能学到很多计算机的知识，让我对计算机有了新的认知，很好
1	从无基础到掌握一定编程能力，受益很多
1	老师讲解的很细致，特别好
1	挺好的，很多知识正好补充老师上课没有讲的。
1	非常棒的内容，思路清晰，循序渐进，对新手非常友好
1	课程结构性很好
1	入门级课程，挺不错的
1	老师讲的很好，会每周温习之前的内容，我个人重点不是很会抓
1	课程内容组织有序，教学深入浅出，强烈推荐！
1	老师讲的很浅显易懂！对于我这种小白来说很受用。感谢老师的付出！谢谢！
1	很充实，学到了很多
1	非常好，很容易理解，老师声音很好听~
1	特别好，感觉老师讲的很好
1	内容很系统化，例子也很有趣很丰富啦
1	讲解透彻，适合入门
1	非常好，王老师的讲解非常清晰
1	学起来很轻松，很有学习体验，收货也很多，感谢嵩老师，感谢北京理工大学的制作团队！
1	老师讲得太好啦
1	老师讲的通俗易懂，很不错，适合小白学习，赞一个
1	很好呦，非常容易明白
1	通俗易懂,拓展知识
1	学到了许多有关计算机的基础知识
1	视频教学清晰易懂
1	课程内容丰富，学到了很多以前没学到的知识，视频中的老师内容讲解的很详细，很有启发
1	老师讲解得很不错
1	老师讲的非常好
1	非常好！讲的详细，易懂
1	相关课程多，老师讲得也非常给力，视频清晰不卡顿。
1	许多理论性的知识讲解的很到位~
1	课程讲解的内容通俗易懂，适合刚入门的编程小白
1	我断断续续学习数据分析与展示，了解了等模块，感觉在图像处理、人脸识别方面，数据分析有很多用处。
1	挺好的，学到很多东西，对我很有用。
1	老师讲的很好，结合练习题感觉自己学的很扎实。
1	课程设置合理清晰易懂
1	非常棒的课程
1	受益很多，很方便就学到了很多知识
1	讲得很好很详细，适合初学者。慕课中的课件做得很有吸引力。
1	实验环境很赞
1	很好，讲得深入浅出
1	很不错的入门材料
1	将非常晦涩难懂的概念讲的深入浅出，非常佩服秦老师的团队！
1	老师讲解的非常清晰简洁
1	老师讲解的很清晰，如果可以吧课后作业练习简介一下就好了
1	总体很不错，老师的讲解也比较容易接受，加上其他途径的学习，更加的全面
1	老师讲解的通俗易懂，此外视频及课后和代码的编排都挺不错的。
1	课程结构设置合理，知识点由浅入深，案例很有代表性，很好！
1	挺好的，老师讲的不错
1	课程的学习都挺好的
1	老师出的视频非常详细，学习起来非常方便。
1	学到不少新知识
1	课程很棒，内容充实，对学习很有用
1	惊喜！学得很开心呀。
1	很好的入门课程
1	翁老师讲得很详细,且还是带有很多实践的上机课,谢谢老师!
1	老师深入浅出，讲得很好
1	提前预习后上课会更轻松
1	老师们讲的非常好
1	老师讲解的很细致
1	继续努力学习中
1	总的来说受益匪浅！
1	老师讲的的确比较优秀！赞
1	老师讲解详细，很透彻，好理解。
1	对计算机有了新的了解
1	课程介绍的很好，很细！
1	非常好学到了很多
1	这门课带给我的启发很大
1	十分推荐同学们来学习
1	正在迈向初级工程师加油
1	翁恺老师棒棒的。
1	课程简洁明了，老师讲课抓住要害，突出了极强的理论指导性和实践性！
1	可以认识到爬虫的魅力。
1	很好，希望能跟上老师的进度
1	教的都很基础非常易懂
1	课程学习给予我自学编程的能力
1	不错能学到东西
1	很喜欢，老师讲的深入浅出，很生动，容易理解，继续学习
1	授课老师很用心
1	理论和实践结合，进度控制得当，节奏很好
1	课程非常好，结构合理，循序渐进
1	我太喜欢嵩老师了，为嵩老师疯狂打！
1	学到了不少知识，而且很有启发性。
1	非常好，可以反复看，补足上课不会的。
1	很有收获，希望马上就能用得上
1	做的视频很不错
1	还挺不错的，老师讲的通俗易懂，让人很有兴趣去深入学习
1	很好.很喜欢希望可以多开点课
1	很棒，只要坚持就可以学到知识
1	休息时间加油充电必选
1	老师讲的很好，把知识点都分割成单个的较短的视频，便于我们学习吸收，知识基础丰富，适合小白了解入门
1	讲的真的是深入浅出!赞
1	老师讲得特别好,收获很大
1	感觉收获很多！
1	嵩天老师的课在这个平台上绝对的前千分之一
1	讲解的很好，有实例，讲解也易懂
1	非常好的平台，老师讲课非常认真。给我了很大帮助！
1	非常不错学习使我快乐
1	最能让我坚持下来
1	真的还不错噢
1	零基础学起，简单易懂，很有帮助
1	一直很仰慕此课程
1	课程系统性强，结合实例，应用讲解，深入浅出
1	老师讲述很细致，操作性强，有很多看书都不太清楚的，看视频可以很清楚。
1	好评，学到不少知识
1	很喜欢这个老师的授课方式
1	作为入门教程真心不错点赞
1	课程内容详尽，很满意
1	挺棒的！真的能学到好多知识
1	课程很好，合理也有效。
1	授课内容循序渐进，实例具体实用
1	非常适合初学者入门，循序渐进，和蔼可亲的翁老师也是循循善诱！
1	讲的很透彻哈哈
1	感觉收获很大，了解了很多计算机底层的东西
1	战老师太厉害了
1	特别好的一个机器学习的视频
1	非常棒，讲得很细
1	可以，不错，重新学学语言
1	课程内容循序渐进，视频时长安排合理，认真听后，感觉收获挺大的。
1	本人受益匪浅
1	受益良多，继续加油
1	思路清晰，简单易学！
1	课程很棒学到很多谢谢老师
1	通俗易懂，收获很多
1	课程挺好的，期末复习用，真棒。
1	妙啊妙啊妙啊
1	讲的不错，听得也很深刻。
1	非常适合有一定深度学习理论基础的同学入门动手实现自己设计网络
1	学起来非常有趣
1	超出预期，收获很多
1	课程编排的很好，对初学者很友好。
1	非常的好，不错
1	深入浅出，以前好多想不通的问题都搞定了，为老师点赞！
1	学的真的很有用
1	很有用，能学到很多知识
1	老师婉婉到来，感觉很不错。
1	和其他的课程相比，这门课简直是大制作，太感动了
1	挺好的，希望以后继续进行学习。
1	开拓了自己的编程思路
1	在老师的带领下，渐入佳境！
1	可以学到很多细节，这些恰恰是最重要的
1	课程内容精简有料，是门好课程。
1	讲课非常棒！
1	还不错。感同身受
1	超棒！老师们辛苦啦
1	好嫩嫩讷讷嫩
1	基础，老师讲解浅显易懂，条理清晰，学到很多，正在强化训练，跟着老师一步一步来。
1	感谢您，无需多言，我会努力的学习的
1	让我对各个知识点有了更加清晰的认识
1	通俗易懂，而且有题库练手
1	课程非常好，循序渐进，生动有趣！
1	能从学习中获得快乐是一件值得的事情啊！学习可以对抗生活世界中的慵常，让自己不会变成机械~
1	准备上大学，感觉这门课，感觉老师讲的还挺不错，给我帮助挺大的
1	老师讲解的通俗易懂
1	讲得非常详细非常好
1	很好，希望更多课程
1	说的很细，能量密度高！
1	苏導講的詳細。
1	老师讲的很有层次，能学懂，超级感谢！
1	非常好！老师思路非常清晰，把知识点讲得很到位！
1	好，内容很充实
1	感觉这门课必学的。对自己很有帮助。
1	大学以来第一次看到这么好的教程
1	俺寻思挺好的
1	非常好，出基础到项目，步步深入。
1	我觉得本课程很棒
1	感觉学习内容很好
1	课程设置合理，老师讲课细致，赞
1	课程丰富，有趣
1	教学内容有广度、有深度，讲解细致，重难点突出。案例很好。重要的是对学习过程的激励！
1	很好，不错的课
1	哇！超出了预期
1	超级好！适合入门
1	林老师讲的非常好
1	老师讲的非常棒，通俗易懂，非常利于自学。
1	超级棒的课程！老师说话也很清晰很详细，很容易听懂
1	化繁为简，循序渐进，引人入胜
1	通过此平台学习到了很多
1	不错，讲的东西让我受益良多
1	循循善诱,挺好的
1	战神讲课太好了
1	自己动手，很有成就感
1	讲解的内容很好
1	非常棒！感谢林老师！
1	讲的很不错哦
1	翁恺老师讲得很细致，逻辑很清晰，让零基础的我也能很轻松的理解，点赞
1	牛逼，浙江大学，名不虚传，比一般的老师讲课好多了
1	短时间内学习到了很多知识
1	内容详细明确
1	讲的很清楚，不错！案例也很好
1	不错，老师讲得很清晰很好
1	内容丰富有助于学习
1	真的非常用心
1	给我很大启发
1	很不错的教学
1	太棒了，学会了，弥补遗憾
1	课程非常的好。
1	讲解详细，老师帅气
1	非常棒的入门课程，简单易懂
1	深入浅出，生动有趣～
1	是在同学的推荐之下，选择了翁老师的课程，老师讲课非常有意思，深入浅出，引领同学们学习好语言。
1	老师讲的内容很系统，也很详细，喜欢，比之前在网上看到那些非学校课程的课程系统多了
1	翁恺老师真的好
1	谢谢老师的教导
1	真不错棒棒两全
1	很棒！老师讲的非常好！
1	很好，和适合
1	老师讲的形象生动，太棒了
1	很棒看到第二周就就去了
1	很好的一门课，很喜欢这个老师讲课的风格
1	很好，老师讲的也很清楚，明白，对于实践帮助很大
1	能够学习到广泛的知识
1	只能说，只能说，这是最好课了，老师讲课很有条理，很清楚。
1	感谢嵩天教授
1	学习体验很好，还需要多练习巩固学习成果
1	还是非常不错的一款课程，
1	课程在较浅的程度上教授了一部分人工智能的基础知识，为我这种没有相关知识储备的人起到了启蒙作用。
1	嵩老师的讲课技技巧高超诱人，深深的谢意！
1	一二三真的棒
1	思路清晰，引入及提供相關覆蓋面全教材
1	讲得深入浅出，利于理解学习。
1	讲的真的超好，每个点一小段视频易于吸收，又有配套作业，讲的简单易懂
1	老师上课非常仔细认真，能学到很多东西！推荐！
1	简易的东西和复杂的东西多少讲的很清楚，具有优势
1	课程内容很丰富，使我对大数据技术有了系统的认识，感谢林老师的讲授！
1	好，真的不错
1	老师讲课的风格有趣，画质清晰，内容详细
1	受益良多，感受颇深
1	时代从未停止脚步。
1	非常不错，干货很多，思路很清晰，有基础知识之后适合用来上手学习
1	教学方式很容易让人接受，学习效率挺高，用讲授和操作无缝结使得我们可以更高效的去接受所传授的知识
1	很有意思，干货满满
1	老师讲得很清楚
1	讲的比我们的老师好
1	课程由浅及深，适合初学着使用。
1	真不错这节课
1	老师的内容，全部是干货，很实用，也讲到了深度学习的精髓，超级喜欢曹健老师的课程！
1	简单易懂，非常照顾零基础的同学
1	国内为数不多能把深度学习讲得比较清楚而且实用的课程
1	老师讲的很好，易懂详细
1	讲解详细，细节到位。
1	非常好，受益匪浅。
1	很适合入门小白学习
1	真棒太棒了很有收获
1	课程组织和教师授课都超级棒
1	挺棒的在课堂外又补充了很多知识
1	曹老师的课深入浅出，入门的课，也有技术的深度。
1	哇，课程真的很棒，超级喜欢计算机网课
1	非常好我学习到了很多的知识
1	老师讲的生动形象，浅显易懂
1	好评好评好评
1	挺不错的，有所收获
1	课题内容很新颖
1	课程很好，推荐大家学习。
1	不得不说，学习了很多。
1	讲授细致认真
1	哈哈好，基础都已经掌握
1	由浅入深，由表及里，简单易懂
1	非常好讲的非常透彻容易理解
1	非常好，希望不下线
1	老师讲的很细致，学习到的东西很多
1	很好的，希望多点实例
1	主教老师挺平和近人的
1	收到了很多的启发
1	我觉得学习很好，现在我可以完成一些对我来说很困难的新任务。
1	这个课程对我帮助很大
1	清晰易懂，非常赞
1	陈老师的课程由浅入深，让一个小白逐渐清晰的了解的社会价值及未来发展。
1	课时虽然不多，但是内容很紧凑！
1	真的是好极了！
1	讲的太好了！点赞！
1	作为免费课程，这门课已经相当不错了
1	是我看到最好的是真的好用心老师，会接着学其他课程，加油！
1	讲述很清晰！
1	很棒，收获蛮多的，感谢老师的教诲
1	讲的很好，条理清晰，总结的知识点也很清晰明了
1	老师讲的太好了，很清晰，我居然听懂了
1	老师的讲解真精炼
1	这种课程很有意义
1	课程内容循序渐进，有理论，有实例，很喜欢。
1	慕课弥补了上课时听讲的不足，收获很大，非常感谢这个平台
1	很不错的一门课，老师讲的例子很有趣
1	特别棒，受益匪浅
1	还好，学到了许多
1	课程很细致，不会的可以重复听
1	很好的，真棒
1	这个软件非常好
1	层次分明，循序渐进，老师讲练结合，形象生动，对入门有很大的帮助！
1	学习过程享受。
1	开放学习，老师讲解的好！
1	深入浅出，非常好
1	很不错！很不错
1	很好，让我更多的了解了人工智能对现实生活的帮助！
1	重新认识了创业基础这门课，开阔了眼界，拓展了思维
1	老师很棒，学得很好
1	各方面都很好！
1	还不错，很细致
1	认真学习了，课程讲得非常好！
1	我很喜欢这个内容，它拓宽了我的知识面。他让我学习到另一个维度，更加科学的发现各个案例之间的联系。
1	很不错的基础课程
1	尤其是在线练习和交流的机会，特别的喜欢
1	认真负责，生动有趣，非常喜欢嵩天老师的课
1	非常棒讲的通俗易懂
1	老师们的视频很不错
1	帮助我学会了许多电脑应用技巧
1	讲得非常好！
1	易于理解，老师讲得太好了！
1	非常好爱了爱了
1	魏英老师讲的非常好
1	挺好的，坚持下来
1	很容易理解，有实例搭配，更能深入学习
1	好，比肩适合我
1	火爆站的编程课，果然名不虚传，要想再深入一下，可能还需要结合教材和其他参考资料，多码代码，多研究
1	为学习数论提供了一种工具
1	老师讲的很不错，很棒！虽然讲的语速很慢，但我.倍速听毫无压力
1	真的很好很实用
1	对于小白来说实在是太棒了！
1	讲的特别好，和课堂配套
1	，母校老师讲的课，必须支持
1	教的很好，老师讲的挺细致的就看自己实践了
1	非常棒，感恩老师
1	老师讲解的深入浅出，很适合编程入门以及知识点补充学习
1	内容很详细，
1	老师讲的超级好！
1	讲解浅显易懂，我等愚笨之人也能学出个
1	老师授课内容很详细，所有的知识点都有剥开来讲，收益匪浅
1	内容非常好，适合学习。
1	感谢陪伴这段时光
1	从年就一直在用云课堂，非常好！
1	好啊,很好啊
1	内容很详实，赞
1	谢谢老师非常感动
1	老师讲得通俗易懂让人更容易理解语言
1	课程很好，老师讲的很棒，跟嵩神学到了很多。我会继续加油。
1	老师讲得很精彩，学习时间较为自由
1	我只能说很牛逼
1	老师讲的好好通俗易懂
1	很棒，很欧课
1	老师讲得非常好，条理清楚，
1	不错，简单明了，清楚明白
1	我希望有更多的讲解例子
1	学到了很多数据分析相关的知识，能够解决一些相关的数学建模问题.
1	感觉还不错，小白一个，听了一个单元，能懂成
1	简单易懂很适合初学者
1	何老师讲解的非常棒，有条理而且清楚，即便是对不熟悉的人也能很快的掌握使用方法
1	讲解清晰幽默，
1	很棒，老师讲的也很不错，很好
1	感觉语言挺有意思的
1	讲的非常好，收获多多
1	课程内容棒，质量高简洁明了
1	超级好，对计算机以及英语的帮助特别大
1	很充实的学习
1	讲的很简单，感觉能听懂
1	嵩老师讲的非常棒，继续学习！
1	课程讲解细致，非常好，非常有用
1	题非常好，学的很踏实
1	嵩天老师真的很棒。
1	老师讲的很详细，非常不错的课程
1	老师讲的特别好
1	老师讲的真的很不错，也很爱老师讲课的风格
1	老师讲得好，各项安排都不错。
1	收获满满，点赞
1	对学习机器学习打好了很好的基础
1	讲的很深入浅出
1	见过最好的网课，没有之一
1	课程内容分布合理，教师实操有助于学生理解实践
1	我觉得这门课讲的不错
1	感觉林子雨老师讲得很全面很细节
1	老师思路清楚，范例生动活泼
1	讲解清楚令人好理解
1	老师讲的太棒了
1	真的是获益良多，全是干货！
1	这个软件好棒
1	胡非常天赋成功
1	内容充实，干货满满，感谢老师！
1	这是一个日积月累的过程，每天坚持学习就一定会收获。
1	老师讲得太好啦，耐心细致地讲解，真是不错的课程！
1	老师太棒啦！
1	课程内容很好哦！学到了很多
1	课程有意思，特别是后面的编程，虽然要想个小时以上，但自己想出来还是很有成就感
1	课程以较为轻快活泼的讲课方式引导同学记忆，更好地帮助同学们学习，理解新知识。
1	很凝练的内容,相比其他书籍和课程而言感觉结构清楚很多，入门容易很多。
1	老师十分的好
1	学的东西很多
1	内容详细，思路清晰。很好的帮助了我的学习！谢谢老师们
1	路线很清晰，适合入门了解
1	讲课生动，内容有趣
1	课程内容生动，易懂。
1	老师讲的非常棒，很容易理解
1	真好非常好感谢
1	让知识没有边界，打破阶级的壁垒
1	几位老师都讲得特别好，赞
1	授课非常有条理性，逻辑性。
1	老师课程安排精心，讲解清晰明了，循循善诱，非常好
1	讲的非常有条理
1	希望可以进步
1	真他妈的好！
1	很好，老师讲解也很关照小白
1	可以很好的理解课程内容。
1	很不错可以可以
1	很不错的课！
1	受益匪浅，坚持！
1	讲的十分详细
1	这个课程非常～通俗易懂！
1	老师讲述的很详细很容易理解，学到了好多
1	内容十分充实有用
1	非常好越来越好
1	很好，以前怪我没发现这么好的软件
1	好厉害的课程啊~
1	知识与实践结合，让我不仅懂得，而且会用！
1	很适合初学者学习，希望老师继续出进阶版的，供进一步学习。
1	很棒的一门课程
1	基础扎实了不少
1	很厉害的老师，我决定把他全部的课都听一遍了
1	相当好，很好
1	老师课讲的不错
1	挺好，希望我能坚持下来
1	深入浅出，突出重点，本人学历不高也能听懂！谢谢翁凯老师！
1	嵩天老师和他的团队讲得很棒。希望能有更多的同学借助这门课入坑
1	很好的体现了不唯书，书是个参考，但内容很深刻。
1	学完了受益匪浅啊
1	老师讲的很好、很细致
1	比较容易上手
1	我对于这门课程感触非常深，它能更好的锻炼我们的动手操作能力以及对计算机的认识。我很喜欢它。
1	很不错，讲解的很透彻
1	这一次课程的更新力度极大，与去年的课程比起来，更容易上手，更容易理解，非常感谢
1	讲的很好，简单易懂
1	条理清晰内容充实
1	课件制作精致
1	课程特别好，老师讲的很清楚
1	挺好的学到了很多东西
1	部分的讲解很详细，为老师打
1	内容深入浅出，讲解娓娓道来，简洁明了。大赞！
